,open,high,low,close,volume,pct_chg,ret
2011-09-09,0.0,0.0,0.0,113.0762,0.0,0.02335254,0.00023352540000000003
2011-09-13,0.0,0.0,0.0,113.0921,0.0,0.01406131,0.0001406131
2011-09-14,0.0,0.0,0.0,113.0736,0.0,-0.01635835,-0.0001635835
2011-09-15,0.0,0.0,0.0,113.0226,0.0,-0.04510337,-0.00045103369999999996
2011-09-16,0.0,0.0,0.0,113.033,0.0,0.0092017,9.2017e-05
2011-09-19,0.0,0.0,0.0,113.0612,0.0,0.02494847,0.0002494847
2011-09-20,0.0,0.0,0.0,113.0629,0.0,0.00150361,1.50361e-05
2011-09-21,0.0,0.0,0.0,113.0296,0.0,-0.02945263,-0.0002945263
2011-09-22,0.0,0.0,0.0,113.0253,0.0,-0.00380431,-3.80431e-05
2011-09-23,0.0,0.0,0.0,113.0907,0.0,0.05786315,0.0005786315
2011-09-26,0.0,0.0,0.0,113.1063,0.0,0.01379424,0.0001379424
2011-09-27,0.0,0.0,0.0,113.1271,0.0,0.01838978,0.0001838978
2011-09-28,0.0,0.0,0.0,113.1524,0.0,0.02236423,0.0002236423
2011-09-29,0.0,0.0,0.0,113.1952,0.0,0.03782509,0.0003782509
2011-09-30,0.0,0.0,0.0,113.2083,0.0,0.01157293,0.00011572930000000001
2011-10-10,0.0,0.0,0.0,113.4934,0.0,0.08712937,0.0008712937
2011-10-11,0.0,0.0,0.0,113.5211,0.0,0.02440671,0.00024406710000000003
2011-10-12,0.0,0.0,0.0,113.52,0.0,-0.00096898,-9.6898e-06
