,open,high,low,close,volume,pct_chg,ret
2018-04-12,0.0,0.0,0.0,274.08,0.0,0.0,0.004323928178820102
2018-04-13,0.0,0.0,0.0,272.1,0.0,0.0,-0.007224168126094388
2018-04-16,0.0,0.0,0.0,272.89,0.0,0.0,0.00290334435869144
2018-04-17,0.0,0.0,0.0,273.5,0.0,0.0,0.0022353329180255788
2018-04-18,0.0,0.0,0.0,273.04,0.0,0.0,-0.001681901279707465
2018-04-19,0.0,0.0,0.0,274.09,0.0,0.0,0.0038455903896863486
2018-04-20,0.0,0.0,0.0,272.88,0.0,0.0,-0.004414608340326143
2018-04-23,0.0,0.0,0.0,271.45,0.0,0.0,-0.005240398710055771
2018-04-24,0.0,0.0,0.0,271.09,0.0,0.0,-0.001326211088598317
2018-04-25,0.0,0.0,0.0,270.51,0.0,0.0,-0.0021395108635507976
2018-04-26,0.0,0.0,0.0,271.27,0.0,0.0,0.002809507966433644
2018-04-27,0.0,0.0,0.0,270.3,0.0,0.0,-0.0035757732148780086
2018-05-02,0.0,0.0,0.0,269.84,0.0,0.0,-0.0017018128005921174
2018-05-03,0.0,0.0,0.0,269.4,0.0,0.0,-0.0016305959086866384
2018-05-04,0.0,0.0,0.0,269.48,0.0,0.0,0.00029695619896075165
2018-05-07,0.0,0.0,0.0,269.99,0.0,0.0,0.001892533768739657
2018-05-08,0.0,0.0,0.0,270.35,0.0,0.0,0.0013333827178785285
2018-05-09,0.0,0.0,0.0,269.61,0.0,0.0,-0.0027371925282042575
2018-05-10,0.0,0.0,0.0,270.1,0.0,0.0,0.0018174400059345341
2018-05-11,0.0,0.0,0.0,270.79,0.0,0.0,0.0025546094039243794
2018-05-14,0.0,0.0,0.0,270.52,0.0,0.0,-0.0009970826101408647
2018-05-15,0.0,0.0,0.0,269.47,0.0,0.0,-0.0038814135738576283
2018-05-16,0.0,0.0,0.0,267.1,0.0,0.0,-0.00879504211971649
2018-05-17,0.0,0.0,0.0,265.49,0.0,0.0,-0.006027704979408521
