S_INFO_WINDCODE,ETF_CLASS_NAME,FUND_NAME,FUND_FULLNAME,FUND_MANAGER,S_INFO_INDEXWINDCODE,ENTRY_DT,REMOVE_DT
159377.SZ,股票型ETF,创业板医药ETF国泰,国泰创业板医药卫生交易型开放式指数证券投资基金,国泰基金,399275.SZ,20250402,
159377.SZ,主题指数ETF,创业板医药ETF国泰,国泰创业板医药卫生交易型开放式指数证券投资基金,国泰基金,399275.SZ,20250402,
159211.SZ,股票型ETF,深证100ETF富国,富国深证100交易型开放式指数证券投资基金,富国基金,399330.SZ,20250402,
159211.SZ,规模指数ETF,深证100ETF富国,富国深证100交易型开放式指数证券投资基金,富国基金,399330.SZ,20250402,
159216.SZ,规模指数ETF,深证100ETF大成,大成深证100交易型开放式指数证券投资基金,大成基金,399330.SZ,20250402,
159216.SZ,股票型ETF,深证100ETF大成,大成深证100交易型开放式指数证券投资基金,大成基金,399330.SZ,20250402,
511010.SH,债券型ETF,国债ETF,上证5年期国债交易型开放式指数证券投资基金,国泰基金,000140.SH,20130305,
560820.SH,规模指数ETF,中证A50ETF新华,新华中证A50交易型开放式指数证券投资基金,新华基金,930050.CSI,20250328,
560820.SH,股票型ETF,中证A50ETF新华,新华中证A50交易型开放式指数证券投资基金,新华基金,930050.CSI,20250328,
511260.SH,债券型ETF,十年国债ETF,上证10年期国债交易型开放式指数证券投资基金,国泰基金,h01077.SH,20170804,
159212.SZ,规模指数ETF,深100ETF南方,南方深证100交易型开放式指数证券投资基金,南方基金,399330.SZ,20250327,
159212.SZ,股票型ETF,深100ETF南方,南方深证100交易型开放式指数证券投资基金,南方基金,399330.SZ,20250327,
588720.SH,股票型ETF,科创50ETF中银,中银上证科创板50成份交易型开放式指数证券投资基金,中银基金,000688.SH,20250327,
588720.SH,规模指数ETF,科创50ETF中银,中银上证科创板50成份交易型开放式指数证券投资基金,中银基金,000688.SH,20250327,
159207.SZ,策略指数ETF,高股息ETF,广发中证智选高股息策略交易型开放式指数证券投资基金,广发基金,932305.CSI,20250327,
159207.SZ,股票型ETF,高股息ETF,广发中证智选高股息策略交易型开放式指数证券投资基金,广发基金,932305.CSI,20250327,
159215.SZ,股票型ETF,中证A500ETF指数基金,平安中证A500交易型开放式指数证券投资基金,平安基金,000510.SH,20250326,
159215.SZ,规模指数ETF,中证A500ETF指数基金,平安中证A500交易型开放式指数证券投资基金,平安基金,000510.SH,20250326,
512240.SH,股票型ETF,A50ETF龙头,鹏华中证A50交易型开放式指数证券投资基金,鹏华基金,930050.CSI,20250326,
512240.SH,规模指数ETF,A50ETF龙头,鹏华中证A50交易型开放式指数证券投资基金,鹏华基金,930050.CSI,20250326,
589010.SH,主题指数ETF,科创人工智能ETF华夏,华夏上证科创板人工智能交易型开放式指数证券投资基金,华夏基金,950180.CSI,20250326,
589010.SH,股票型ETF,科创人工智能ETF华夏,华夏上证科创板人工智能交易型开放式指数证券投资基金,华夏基金,950180.CSI,20250326,
589100.SH,主题指数ETF,科创芯片ETF国泰,国泰上证科创板芯片交易型开放式指数证券投资基金,国泰基金,000685.SH,20250326,
589100.SH,股票型ETF,科创芯片ETF国泰,国泰上证科创板芯片交易型开放式指数证券投资基金,国泰基金,000685.SH,20250326,
159217.SZ,跨境ETF,港股通创新药ETF工银,工银瑞信国证港股通创新药交易型开放式指数证券投资基金,工银瑞信基金,987018.CNI,20250326,
159217.SZ,跨境主题指数ETF,港股通创新药ETF工银,工银瑞信国证港股通创新药交易型开放式指数证券投资基金,工银瑞信基金,987018.CNI,20250326,
159388.SZ,股票型ETF,创业板人工智能ETF国泰,国泰创业板人工智能交易型开放式指数证券投资基金,国泰基金,970070.CNI,20250326,
159388.SZ,主题指数ETF,创业板人工智能ETF国泰,国泰创业板人工智能交易型开放式指数证券投资基金,国泰基金,970070.CNI,20250326,
159390.SZ,规模指数ETF,A50指数ETF,国联中证A50交易型开放式指数证券投资基金,国联基金,930050.CSI,20250326,
159390.SZ,股票型ETF,A50指数ETF,国联中证A50交易型开放式指数证券投资基金,国联基金,930050.CSI,20250326,
563650.SH,股票型ETF,中证A500龙头ETF,兴业中证A500交易型开放式指数证券投资基金,兴业基金,000510.SH,20250325,
563650.SH,规模指数ETF,中证A500龙头ETF,兴业中证A500交易型开放式指数证券投资基金,兴业基金,000510.SH,20250325,
563660.SH,规模指数ETF,A500ETF银河,银河中证A500交易型开放式指数证券投资基金,银河基金,000510.SH,20250320,
563660.SH,股票型ETF,A500ETF银河,银河中证A500交易型开放式指数证券投资基金,银河基金,000510.SH,20250320,
589060.SH,股票型ETF,科创综指ETF东财,西藏东财上证科创板综合价格交易型开放式指数证券投资基金,东财基金,000681.SH,20250319,
589060.SH,规模指数ETF,科创综指ETF东财,西藏东财上证科创板综合价格交易型开放式指数证券投资基金,东财基金,000681.SH,20250319,
560630.SH,股票型ETF,机器人产业ETF,万家中证机器人交易型开放式指数证券投资基金,万家基金,h30590.CSI,20250319,
560630.SH,主题指数ETF,机器人产业ETF,万家中证机器人交易型开放式指数证券投资基金,万家基金,h30590.CSI,20250319,
159316.SZ,跨境ETF,恒生创新药ETF,易方达恒生港股通创新药交易型开放式指数证券投资基金,易方达基金,HSSCID.HI,20250318,
159316.SZ,跨境主题指数ETF,恒生创新药ETF,易方达恒生港股通创新药交易型开放式指数证券投资基金,易方达基金,HSSCID.HI,20250318,
159368.SZ,主题指数ETF,创业板新能源ETF华夏,华夏创业板新能源交易型开放式指数证券投资基金,华夏基金,399266.SZ,20250314,
159368.SZ,股票型ETF,创业板新能源ETF华夏,华夏创业板新能源交易型开放式指数证券投资基金,华夏基金,399266.SZ,20250314,
588770.SH,股票型ETF,科创信息技术ETF摩根,摩根上证科创板新一代信息技术交易型开放式指数证券投资基金,摩根基金,000682.SH,20250314,
588770.SH,主题指数ETF,科创信息技术ETF摩根,摩根上证科创板新一代信息技术交易型开放式指数证券投资基金,摩根基金,000682.SH,20250314,
159381.SZ,主题指数ETF,创业板人工智能ETF华夏,华夏创业板人工智能交易型开放式指数证券投资基金,华夏基金,970070.CNI,20250314,
159381.SZ,股票型ETF,创业板人工智能ETF华夏,华夏创业板人工智能交易型开放式指数证券投资基金,华夏基金,970070.CNI,20250314,
159209.SZ,股票型ETF,中证红利质量ETF,招商中证全指红利质量交易型开放式指数证券投资基金,招商基金,932315.CSI,20250312,
159209.SZ,策略指数ETF,中证红利质量ETF,招商中证全指红利质量交易型开放式指数证券投资基金,招商基金,932315.CSI,20250312,
588250.SH,股票型ETF,科创生物医药ETF,鹏华上证科创板生物医药交易型开放式指数证券投资基金,鹏华基金,000683.SH,20250312,
588250.SH,主题指数ETF,科创生物医药ETF,鹏华上证科创板生物医药交易型开放式指数证券投资基金,鹏华基金,000683.SH,20250312,
159206.SZ,主题指数ETF,卫星ETF,永赢国证商用卫星通信产业交易型开放式指数证券投资基金,永赢基金,980018.CNI,20250306,
159206.SZ,股票型ETF,卫星ETF,永赢国证商用卫星通信产业交易型开放式指数证券投资基金,永赢基金,980018.CNI,20250306,
562810.SH,规模指数ETF,上证指数增强ETF,嘉实上证综合增强策略交易型开放式指数证券投资基金,嘉实基金,000001.SH,20250305,
562810.SH,股票型ETF,上证指数增强ETF,嘉实上证综合增强策略交易型开放式指数证券投资基金,嘉实基金,000001.SH,20250305,
589520.SH,股票型ETF,科创人工智能ETF华宝,华宝上证科创板人工智能交易型开放式指数证券投资基金,华宝基金,950180.CSI,20250305,
589520.SH,主题指数ETF,科创人工智能ETF华宝,华宝上证科创板人工智能交易型开放式指数证券投资基金,华宝基金,950180.CSI,20250305,
589630.SH,规模指数ETF,科创综指ETF国泰,国泰上证科创板综合交易型开放式指数证券投资基金,国泰基金,000680.SH,20250304,
589630.SH,股票型ETF,科创综指ETF国泰,国泰上证科创板综合交易型开放式指数证券投资基金,国泰基金,000680.SH,20250304,
588660.SH,规模指数ETF,科创创业50ETF基金,兴银中证科创创业50交易型开放式指数证券投资基金,兴银基金,931643.CSI,20250228,
588660.SH,股票型ETF,科创创业50ETF基金,兴银中证科创创业50交易型开放式指数证券投资基金,兴银基金,931643.CSI,20250228,
589600.SH,规模指数ETF,科创综指ETF富国,富国上证科创板综合价格交易型开放式指数证券投资基金,富国基金,000681.SH,20250228,
589600.SH,股票型ETF,科创综指ETF富国,富国上证科创板综合价格交易型开放式指数证券投资基金,富国基金,000681.SH,20250228,
589990.SH,规模指数ETF,科创综指ETF华泰柏瑞,华泰柏瑞上证科创板综合交易型开放式指数证券投资基金,华泰柏瑞基金,000680.SH,20250226,
589990.SH,股票型ETF,科创综指ETF华泰柏瑞,华泰柏瑞上证科创板综合交易型开放式指数证券投资基金,华泰柏瑞基金,000680.SH,20250226,
589000.SH,股票型ETF,科创综指ETF华夏,华夏上证科创板综合交易型开放式指数证券投资基金,华夏基金,000680.SH,20250226,
589000.SH,规模指数ETF,科创综指ETF华夏,华夏上证科创板综合交易型开放式指数证券投资基金,华夏基金,000680.SH,20250226,
589080.SH,股票型ETF,科创综指ETF汇添富,汇添富上证科创板综合交易型开放式指数证券投资基金,汇添富基金,000680.SH,20250226,
589080.SH,规模指数ETF,科创综指ETF汇添富,汇添富上证科创板综合交易型开放式指数证券投资基金,汇添富基金,000680.SH,20250226,
588840.SH,规模指数ETF,科创板50ETF基金,万家上证科创板50成份交易型开放式指数证券投资基金,万家基金,000688.SH,20250226,
588840.SH,股票型ETF,科创板50ETF基金,万家上证科创板50成份交易型开放式指数证券投资基金,万家基金,000688.SH,20250226,
589770.SH,规模指数ETF,科创综指ETF招商,招商上证科创板综合交易型开放式指数证券投资基金,招商基金,000680.SH,20250226,
589770.SH,股票型ETF,科创综指ETF招商,招商上证科创板综合交易型开放式指数证券投资基金,招商基金,000680.SH,20250226,
589860.SH,股票型ETF,科创综指ETF天弘,天弘上证科创板综合交易型开放式指数证券投资基金,天弘基金,000680.SH,20250226,
589860.SH,规模指数ETF,科创综指ETF天弘,天弘上证科创板综合交易型开放式指数证券投资基金,天弘基金,000680.SH,20250226,
589890.SH,股票型ETF,科创综指ETF景顺,景顺长城上证科创板综合价格交易型开放式指数证券投资基金,景顺长城基金,000681.SH,20250226,
589890.SH,规模指数ETF,科创综指ETF景顺,景顺长城上证科创板综合价格交易型开放式指数证券投资基金,景顺长城基金,000681.SH,20250226,
589660.SH,股票型ETF,科创综指ETF南方,南方上证科创板综合交易型开放式指数证券投资基金,南方基金,000680.SH,20250226,
589680.SH,股票型ETF,科创综指ETF鹏华,鹏华上证科创板综合交易型开放式指数证券投资基金,鹏华基金,000680.SH,20250226,
589660.SH,规模指数ETF,科创综指ETF南方,南方上证科创板综合交易型开放式指数证券投资基金,南方基金,000680.SH,20250226,
589680.SH,规模指数ETF,科创综指ETF鹏华,鹏华上证科创板综合交易型开放式指数证券投资基金,鹏华基金,000680.SH,20250226,
513830.SH,跨境主题指数ETF,港股红利ETF,嘉实中证港股通高股息投资交易型开放式指数证券投资基金,嘉实基金,930914.CSI,20250226,
513830.SH,跨境ETF,港股红利ETF,嘉实中证港股通高股息投资交易型开放式指数证券投资基金,嘉实基金,930914.CSI,20250226,
589900.SH,规模指数ETF,科创综指ETF博时,博时上证科创板综合交易型开放式指数证券投资基金,博时基金,000680.SH,20250226,
589900.SH,股票型ETF,科创综指ETF博时,博时上证科创板综合交易型开放式指数证券投资基金,博时基金,000680.SH,20250226,
159393.SZ,股票型ETF,沪深300指数ETF,万家沪深300交易型开放式指数证券投资基金,万家基金,000300.SH,20250225,
159393.SZ,规模指数ETF,沪深300指数ETF,万家沪深300交易型开放式指数证券投资基金,万家基金,000300.SH,20250225,
589800.SH,股票型ETF,科创综指ETF易方达,易方达上证科创板综合交易型开放式指数证券投资基金,易方达基金,000680.SH,20250225,
589800.SH,规模指数ETF,科创综指ETF易方达,易方达上证科创板综合交易型开放式指数证券投资基金,易方达基金,000680.SH,20250225,
589500.SH,股票型ETF,科创综指ETF工银,工银瑞信上证科创板综合价格交易型开放式指数证券投资基金,工银瑞信基金,000681.SH,20250224,
589500.SH,规模指数ETF,科创综指ETF工银,工银瑞信上证科创板综合价格交易型开放式指数证券投资基金,工银瑞信基金,000681.SH,20250224,
589880.SH,规模指数ETF,科创综指ETF建信,建信上证科创板综合交易型开放式指数证券投资基金,建信基金,000680.SH,20250220,
